neg	asalam - o - alikum main dil say dua karta hou k ya allah jo pakistan ko our us ki awaam ko iss haal taq lay aaya hay k ajj 18 18 ghantay litgh off rahti hay our uper say jo light hamay mill nahi rahi wo our mahngi kar dii hay ya allah app in sab ko apnay pass bula loo ameen sumameen plz say ameen
neg	asel ye ghalat number ha . tum hi aysi harkat ker sakty ho
neg	asha kaa ye bayan , " our own himesh reshammiya , the gujarati , he was so quiet ." bilkul jhoot hai . himesh musalsal cheating kerta tha aur bak bak bhi bohot kerta tha . actually asha , runa , & amp ; himesh ne " cheaters gang " banaya hua tha sur kshetra main aur indian singers ko ghalat ganay ganay kay bawajood full points detay thay . aatif jab in teeno ki beimaaniyon per kuchh kehta tha to sub se zyada mirchen asha ko lagti theen . asha kuch apni umar & amp ; seniority kaa to khaayal rakhti . runa laila jiss ne pakistani movies main ganay gaa ker duniya main naam banaya aur jissay india main kabhi ghaas bhi nahin daali gayee , bohot haath paaon marnay kay bawajood bhi magar phir bhi pata nahain kyun indian singers ki himayat main maree jaa rahi thi . wesay ab asha bhosle kaa bhi carrier khatam ho chuka hai india main kyunkay ab uss ki awaaz bakray ( male goat ) jesi hogaye hai . asha bhosle bilkul bhi iss qabil nahin hai kay usay kisi show kaa judge banaya jaye . atif aslam & amp ; abida perveen ki judgment bilkul theek hoti thi . 
neg	ashk aik dead flop drama that aik senseless story ka saath . itnay boring dramay ashk kay baad yaqeenan clashes to huey hi hongay sarmad aur fawad kay dermiyan . yehi wajah hai kay sarmad ki wish list main fawad nahin hai . isi tarah fawad ki wish list main sarmad bhi nahin hoga . wesay bhi ab fawad kahan pakistani darmon main kaam keraga ,. wo to indian movies ko pyara hogya hai . :) 
neg	asia apnay professor say ishq laranay kay liye m . a . ker rahi thi .. lekin ab wo m . a . nahin karay gi kyun kay professor nay usay thengaa dikha diya hai ... lolzzzzz
neg	aslaam . 0 . alikum jee aisa bilkul nahi hona chaiiya hamari hukumat ka bas chalay to wo insan k sans lanay par bhi panbandi laga dain allah karay koi zardari ko sabaq sikha dy ameen
neg	aslam alaikum ! muslmanoo ki saaf saaf kamzori nazer ati hai . aik aik kar kay sab ko maren gay or hum sab sirf dakhay gay . waslam to all buzdil muslman
neg	aslam o alekum ! ye lamha fikaria hai pakistani cricket k liay . agr main such kahon tu pcb iss baat ki zumydar hai , agr pcb jag rahi hoti or us ki nazar players per hoti tu ye nobat hi na ati or dosri baat agr ye nobat aa bhi gai thi tu phir pcb kuch hosh k nakhun laiti or icc se pehly players ko suspend ker k khud is baat ka notice laiti mgr pcb ne players ko suspend krny se inkaar ker diya jis ki waja se icc ko khud action laina para . sath hi sath humary chairman sahib ne england or icc k khilaf kuch ghair - zumaydar biyan diay or phir england se qanoni karwai k dar se or icc se icc director ki kursi k chin jany k dur se un se mafi mang li . chairman hain " chair " ka tu khiyal rakhain ge hi mgr cricket jay bhaar main iss se un ko koi matlab nahi bus us ke liay ye hi kafi hai k us ko president & pattern 10 % ki suport hasil hai . shame on pcb chairman and pattern of pcb . 
neg	aslam o alikum . han aj hum halt e jang main hain aur is ki sab sy bari wajha bhee ham khud hain.
neg	aslam o alikum . han aj hum halt e jang main hain lekin doosron ko blame kernay ka kia faida jab hum khud hi iss halat k zimadar hain tu . humaray pyaray nabi muhammad ( pbuh ) ka farman hai jo qom jesi hoti hai uss per wesy hi hukmran musalt ker diye jaty hain . aj apnay hukmran ko daikh k hum apna khud andaza laga sakty hain . her fard apnay apny gher dekhay kia ho raha hai ? kitnay deen e islam k mutabiq chal rahy hain ? tu jawab mil jaye ga . yeh hum musalmanoon per azab e ilahi ki hi aik surat hai jis se bachnay k liye humain sachay dil se tauba kerna ho gi aur apnay amal ko drust kerna ho ga . sirf yehi wahid hal hai aur kuch nahi . 
neg	aslam - o - alaikum kia hall hai all pakistani . ye ju be kia hai is nay bohat galt oor pakistan kobdnaam karnay wali harket ke hai . zulqarnain iss main koi raz hai jo chupa hua hai
neg	aslam - o - alaikum ye pakistan ko badnaam kerny waly baat aur harkat ha
neg	aslam - o - alekum ; media se arz he k aise program n dikhaya karen pls , khudkushi ho ya sexmaker girls or boys drame , is se manfi asr horha he
neg	aslamwalekum : ghariya 1 ghanta agge karne se koi faida nahi hoga .. balke ulta ye nuksan he ke subha bacho ko school jane me dushwari ho rhai he .. bacho ki neend pori nahi ho rahi he .. school se be teacher ki shakyat a rahi he k bache school me sojate he . meri goverment se appel he k wo time ko apne sahi waqt pe lekar aye ... shukriya
neg	assalam alaikum ... main aik dafa maghrib ke time pe sindhi muslim society ke chowk se shara e faisal ki taraf walk karte hoye ja raha tha .. k do bande aaye , aik bike pe betha raha aor doosre ne gun point pe mujh se mobile bhi chheena aor wallet bhi le liya aor apni gun ke butt se mere sar pe zakham karke lines area ki taraf bhaag gaye ... jab main sar ki chot pe stitches lagwane waheen pe mehran clinic gaya to wahan ke doctor ne kaha k yahan pe aajkal ye roz ka waqia he .. ittefaq se thore hee fasle pe police bhi kharee thee ,,, jis me mera aik janne wala police wala bhi tha ... jis ne bataya k in logo ke peechche political log hain .. hum log kuch nahi karsakte ... .. ab sab samajh sakte hain k ye political log kon hain .. ittefaq se mujhe naam bhi maaloom chala jo k yaqeenan karachi ke aik bari siaasi party ka unit incharge he .... main ne fir to katwayee per sirf khana poori k liye .. kyon k ..................................... aagaye aap khud samajhdaar hain
neg	assalam o alaikum ye sb jali degrees ko ghalat sabit karne ki saza hy ... hukumat bs apni ayashion mein masroof hy usay awam ki koi prwah nhn k un k taleemi qatal kiya ja rha hy ye ba pass mnas kese phd scholars k mustaqbil ka faisla kar sktay hain .. 
neg	assalam - o - allaikum . nawaz sharif aur asif zardari ki waja se awaam ko nuqsan pohanch raha hai . yeh nahi ke app ko saari awaam nay sadar ya jo kuch bhi banaya hai app us ka faida uthayen . app kehte bohat kuch hain per karte kuch bhi nahi . sirf apni kursi ke baare mein sochte hain . plz kuch gareeb logon ka khayal karo jo be ghar hain be sahara hain . mahngai ki waja se koi gareeb 2 waqt ki roti kaise khaye ga jab app hi un ka saath nahi deinge . kuch nahi toh apna pakistani hone ka toh koi saboot de do . 
neg	assalam - o - alikum jaha tak humay lagta hai k kisi pay bilawaja naam lagnay say phlay sochna chaheya k jis pay nam laga rahay hain dashat garde kya wo hai b k nai . hum apnay say he soch k logo par nam laga rahay hain k dashat gard ye log hain wo log hain jo k ghalat hai agr hum log nam kisi pay laga k uny ghalat kahin gyin tu kal ko humay b koi ghalat kahay ga is leya jo aaj kal ka door hai wo hai gareebi jis ki waja say ye dashat gardi or gunha phaila howa hia
neg	assalam - u - alekum !! face book ka istimal bikul ghalt hai khas kr k nojawan nasl k lye .....!!!! 
neg	assalam - u - alaikum , jaisa ke dekhne mein aa raha hai hamare pakistan ke halaat bohat kharab ho chuke hain . aur awam bhi har tarha se parayshan hai . is ki bohat wajuhaat hain . mehangai bohat zyada hai incom kam hai , load sheding ka problem hai . logon ko raaste par loota ja raha hai . kisi ko kisi ka khayal nahi raha . yeh sab hamari hukumat ki wajah se ho raha hai . har cheez itni mehangi ho gai hai ke log parayshan hain aur logon ko tang kiya ja raha hai . awam naraz aur gusse mein nahi rahay gi to kya karay gi . koi bhi shakhs is hukumat ki tareef nahi karta ho ga . sabko parayshaniyan hain . 
neg	assalam . o . alikum pehli bat tu yeh hai k jo hamare mulk ka sadar banke bethay howa ha woh uska layek nahi hain . unha ata ha tu sirf yahi k paisay kahan laye jyein america se bheek kaisa mangi jaye . aur hoi bat hamare hukumat ki tu mashallah se jab sadar aur wazere - azam aisa ha tu hukumat kiya hogi janab hamare balohistan ka wazere - ala yeh farmatey hian dgree asli ho ya jali degree tu degree ha . hamare mulk main sadar se lay k bhekari tak carapt ha tu aise ma insaaf kahan hoga dasti jaise loog hi ayeingay mulk ko aur tornay . humare andar itna dum tu ha nhi jo bharat ko mun pa khyein k tum balochistan ma apni dakhal andazi band karo . hamre mulk main log bhook se khudkashi kar rahe hian aur sadar sahab aram se biwi ki maout pa aish karahe hian . 
neg	assalamoalaikum sharif brodran k saath na insafi hui . halankah mera wote bhee nahee he . aur governer raaj lga ker ghalt kya . main abhi pakistan se aya hun bare bure halat hain . itne bure halat mene pehle kabhi nahee dekhe . din dehare garon ko lut lea jata he . hakumat naam key koi cheez nazer nahee aati . zardari ko chahea apni jaib full kerne ke bajai awaam ko bunyadi sahultain de . ab to her banda zardari ko daku k lafz se yaad kerta he . khudara baaz ajao . 
neg	assalamoaleikom ... awam ka ghussa kion berhta hi ja raha hai ? tu arz hai k insaan k kirdar aur ikhlaak ka sab se barra dushman uss ka nafs aur bhook hai ... in do ki azmaesh mein jo pora utra jeet ussi ki hai , jab hr ummed toot jaee , taleem khandan , izzate nafs , digree , personality , kabliyat hote hue b haram k maal pe palne waloon ko sifarish pe bherti kr k haq talfi ki jaee , jab ghr k masaeil , bachoon ki hasrat bharri aankhein , un ka mustakbil daoo pe laga ho . jab aankhoon k samne aziz rishtedar tarap kr mout ko galle laga lein , magr ghalat medicine supplyers ko koi na pooche . jab jawan ghr bethi behnoo ko berozgaar bhai baap un ko borha hote dekhein , jahan eik engnering ki taleem hasil kr k pakore bechne ki nobat aa jaee . jahan maoon k lakhte jiger aghwah k baad laash ki soorat walden ko wapis milein aur kidnapers ko koi phansi pe na latkaee . jab paisa eik makhsoos tabke k hath lag jaee , jab ghareeb ko ata daal chawal khoone jiger de kr b 2 waqt ki roti ki soorat na mile , jab taleem ka shouk rakhne wale bijli ki wajah se roshni se mehroom hn , jab ghareeb mazdoor ko din bher ki kamaee bhata khoor kafroon ko deni per jaee , jahan eik mobile k badle gumrah nojawan logon ki jaan le lein , jahan awam ki hifazat krne wale bahu betion ki asmatoon k qatil hoon , jahan eik makhsoos jahil aur kam aqal tabka , apni aamarat aur bahir k paise ka dhandora pite , jahan awam ko nazar andaaz kr k gumrah aurtein merd assembly mein qeemti libaas , makeup aur caroon ki numaesh kr k dawtein urate hue , serkari kherche pe rang barangi mumalik ki seer karein , jahan khwaboon mein khud ko makbool leader samajh k ghantooon trafikk rok kr kitne begunahon ki jaan li jaee aur kitnoo ko imtehanoo se late kerwa k un ka mustakbil tareek kia jaee jahan tv studios mein in bheekari politions k zaati shows aur gali galooch k siwa kuch na reh jae , jahan islam ko dafan kr k new time new style pe awam ka khoon nichoor kr ayashi k adde chalaee jaein , jahan masoom begunah bachoon pe drawn hamle ki ijazat de kr gheroon ki jootian sidhi ki jaeein , jahan logon ka paisa loot k apne mehl dosre mumalik mein tameer kiye jaein , tu in sab batoon pe agr gussa na aee tu iss ki tashwesh honi chahiye , magr aee tu isse normal human reaction hi samjhna chahiye ........ 
neg	assalamoaliekum dheshat gard kon hai ? hm .. musalmaan apne liye apne amal se hai , sirf apne liye kyon k os ne apni deen dari chor di hai jis k tehed ... ab dheshat gard paida howay hain , jeise jeise amaal mei kami aati rahi waise waise dheshat gardi bharti rahi aur yeh silsila jari hai . dheshat gard wohi hai jo apna aur doosron ka nuqsan kar raha hai . 
neg	assalamoylkum bhai media ki to jitni tareef ki jay kum hay saray kaam apni news chamkanay kay liay hotay hain bhalay ghalath ho yeh sahi jis main publicity horahi hay sirf " lall masjid " " remon davis " or bohat say asay kaam kartay arahay hain jis say islam or pakistan ka mazaq banay dosray mulkon main her dosray ki izzat uchalna takah in ki news chamak sakain bhlay woh koyi siyasatdaan ho bhalay woh koyi crickter hoo , show bizz ka ho yeh phir woh koyi alam nak , sharam sooz , or ikhlaq say giri hoyi news hi kyon na ho khabhi kisi crimnal ko yeh qatil , yeh kisi zalim ko parday pur lay nahi bas talk shows or fazool batain or kuch nahi hota her kisi ko shahwat ka ghulam pait ka pujari her dosra koyi aik paksitan say mukhlis or humdard nahi hay
neg	awaz uthao apne mulk ke liye k hame aise leader nai chaye jo hamare mulk ko bech dey ...
neg	assalamu alikum ... mere dosto aj hamara mulk jis halat me bhi hai in sab ka zimadar hamare mulk k leader hai . jin ki waja se aj hamare mulk me bomb blast ho rahe hai har jaga qatle aam horaha hai . yeh leader jo hamare dushman mulk ke sath mile howe hai un ki wajase aj hame yeh din dekhna par raha hai dosto ...  pakistan zindabad .... 
neg	assalmualikum remand devis ko reha nahi karna chaiye tha qannon sub ke liye baraber huna chaiye docter afia ko 82 years ke saza suna de or is remand deves ko reha kar deya remand deves ne tu do do qatal kiye the ye bohut ghalat huwa hy hamari mulk ka president hi **** hy thank u
neg	asse kam dard hukamrano par lanat keh apne muslim baye ke mushkelat mai hesa nahi lete
neg	asslam o alikam je mein ny sirf yeh hi kahna ha ky pak tvs par dosry mumalk ky dramy nahi dikhan chahiyan
neg	asslama - o - alikum bilkull face book band hooni cahiyah is liyah ek tu yah time ka bilkul zia hay or is per ghustakhana adv . aatay hain is say bahter hay loog kuch or ker lain . student study kernay ka bajay friends say fazool kisim ki bataoon main lagay rahtay hain ............. is ko pakistan say band kia jay please . 
neg	astaghfirullah !! 100 tola gold aur gari b kam hai uffffffff ;);) 
neg	aun zara ...... hahaha ..... kuch to creative hojao ..... naqalchee bandaron ne indiian movie veer zara ka naam chura liya
neg	aun kabhi kabhi bohot overacting kerta hai aur uss ka kirdaar ( character ) bhi itna acha nahi likha hua hai ... aik jawan parha likha aadmi ( aun ) jab bachon walee herkaten kerta hai to kuch ajeeb pagal aur khiska hua aadmi lagta hai ... hansi bhi nahi aati aisi bachkana herkaton per ... ulta boriat hi hoti hai . bedroom ka scene , motorcycle kay accident kaa scene , injection lagwany kaa khauf ... sab kay sab intehaee fuzool , boring aur overacting se bherpoor scenes thay . 
neg	aun kay liye gher - damaad ban - na hi behtreen saza hogi . aun ko jab zara kay abbu say khoob ragraa lagay gaa to phir daadi yaad aayengi ..... end kay scenes zabardast thay .... bara maza aya ... hahaha .( ◕‿◕ ) 
neg	aun ki sazishain bohot jald be - naqaab honay wali hain .... ab dekhna ye hai kay zara , daadi aur baqi gher walay aun kay saath kiya sulook kertay hain :) 
neg	aur i guess sanam jung ki job b chali jani ha
neg	Jang mulkon ko bohat bara jani aur mali nuqsan pohanchati ha
neg	aur baqion nay kaun say karnamay anjam diay hain aj ? khud apnay waqat main sab nay kitnay markay maray thay ? 
neg	aur tum aik badshakal bhoot lagtay ho ... gosho0o urf ghost
neg	aur tum pagal ho , jisay ye bakwas drama interesting lag raha hai . 
neg	average drama ! maza nahi aaya . 
neg	awam ko bawakoof banaya ja raha ha
neg	awam so ri hai mat jagaen in ko soya rhnay den y ab nahin jagen ge in ko zalim hukumran pasand hai kyunkay y khud zalim ha
neg	aya na pteecher khan apni auqat p biabaanoon mein jalsian ker ab kahan gaeen voh dchowk ki dhranian aur pteecher bharkein
neg	aye masrufiyat sy wabsta mery apno , aik baat to btaoo ! mery janaze me to aao gy na . 
neg	ayesha khan and sameera fazal ... wow ... what a great combination ... chalo abuse / troll karny k leye b koi drama hona chaye
neg	aynda hope soo ni aaongi
neg	azar ki khudkushi aik bilkul ghalat & amp ; buzdilana kaam tha jiss ki koi zaroorat nahin banti . bohot unrealistic thi ye khudkushi . bewaqoof rameen ki mushkilaat akhir kaar khatam hueen yasir nawaz kay gher bohonch ker . 3 larkiyon main se aik to yasir ki apni beti hai . :) end main rameen ki shaadi yasir se hi hogi . :) 
neg	azar , minal aur uss ki ammi sub bohot bewaqoof hain . mujhay pehlay hi andaza tha kay numair itni jaldi nahin pakra jaskata . rameen ki ammi bohot ghalat ker rahi hain minal ka gher bachanay kay liye . iss tarah to numair type kay logon ko aur moqa milta hai mazeed gand machanay kay liye . numair acha aadmi hay hi nahin wo minal ko bar bar dhoka de ker doosri larkyon ki bhi zindagi tabah kerayga . 
neg	azfar rehman aur mehwish hayat achhay lagay aik saath lekin dramay ka script kamzor hai . overall bohat bura drama ha , waqt ka zya ha . 
neg	azlaan bara hee bewaqoof business man hai . dumbu ne apnay aur friends kay saray pesay aik company kay shares main invest ker diye , koi pagan hee karega iss tarah kaa business . sirf aik class " intro to bussiness " ki le li hoti to ye naa hota . :) 
neg	baba hum sharminda hainkin kin logo ko aap ke naam se joda jaata hai
neg	bahi kuch new face to samnay laoo hum in sub hukmranoo say bhoot tang a chukay hain bahi ho ya koi or awam ka jeena mushkil ho raha hai .... ( think ) 
neg	bahoot acha howa k shoib akhter par pabandee lag gai . pir nahi kare ga
neg	bahut khoob shahid bhai , cricket me zero to footbal ka lutf
neg	bb ke wazarat khatray may hay ab nahi bolay gee tu kab bolay gee
neg	bhai software download nahi ho raha, mayosi ha, koi or link bta dein plz ya is link se download ka tareeqa bta dein . 
neg	bht hi bakwas cell ha ye
neg	bhai wo to wahan se delete ho chuka hain koi aur rasta btado, is ka koi faida nahi . please
neg	bjp ka sub ko pata hay k ye katr hundo entha pasand jamat hay . es amal se es jamat ka chehra khul kar sari dunya k samnay aa gia hy . 
neg	bohat bakwaas set hay 
neg	bohat he bora faisla tha zulqarnain haider ku saza deni chayea take koi be dobra hamari payare pakistan ka naam badnaam na kare
neg	bohut hi bkwas set ha 
neg	btw yeh islamabad lockdown kia bani gala lockdown mein tabdeel hau gia ha ratoon raat
neg	bull fighting , boxing aur wrestling jese khoni khelon per mukammal pabandi lagadi jai
neg	baap tu besharam hai hi baita uss se bhi ziada besharam hai
neg	baat bilkul sahi jab tak hasan nisar certificate na de mulk se muhabbat sabit nahein hau sakti bhonka anchors ne jab fesla de dia ha tau commission banany k jurat ab raj kareiga bhonka aur sirf bhonka
neg	baat hai tu sach magar hai ruswai ki sponsored links
neg	baat ka batangar na banao
neg	baat yeh hai k hamara media dunya ka bagairat tareen media hai . usay apnay national interest se koi garz nahin hai hai . hamid mir jaisay log jo khud corrupt hain wo corruption ko kia uncover karain gay ?????? geo ganda tareen channel hai . isay apnay mulk ka koi khayal nahin hai . abe tak is jhootay drama main koi cheez saabit nahin ho saki aur hamaray media nay hamaray crickters ko guilty karaar be day dia hai . ,, kuch sharam karo be sharmo ,, apnay he mulk ki badnamy main hisa mat dalo ........ 
neg	baba ji aap ko kiyani nay 5 saal mu laga lia tao wo farishta ho gaya kamran kiyani ki apni kia auqat thi keh wo corruption kerta
neg	baba theek kehta ha g sab kuch sabit ha bas yeh sharif hein h chakkar baaz jab b kuch sabit hauta ha yeh muk muka kar letey hein dexein ab babay k saath kab muk muka hauta ha
neg	babal nahi raha badal gaya hai khyber pakhtunkhwa originally posted by salma k khan
neg	bachi ki herkaten chalaak mature aoraton waali hain . iss umer ki bachi itni chalaak nahi hosakti . 
neg	bachio corruption hoti hai paisa kahia jata hai lekin ais ka badla qoum inteqab me leti hai kion ke hum inteqabat rig kar ne me mahir hain ais laye ham se badla leena tumhare baas me nahi he
neg	bachoo ko immunity is he gone crazy waisay nawaz sharif ne apnay corrupt baap ko khudh use kya tha apnay app ko bachanay kaley laaanat hai aisi aulad per jho murda baap ko banaam kartay hai apnay app ko bachanay kaley laaaannnti character
 	bad naseeb jb khud ko kaha jye to khush naseebi naraz ho jati hai , lakin ham to ha hi badnaseeb . 
neg	bad phone bohat jalde garm ho jata hai wise ram 512 mb hai kam nahe karta 
neg	bada teri chelle hovi kachaloo jaisa maun hai yeah bataoo yeah haram ki maal jo business chala rahe hoo ais ka paisa kahan hai aya . 
neg	bada afsoos howa yeh sun kar ka dunya ki 300 universities mai ek b muslim country ki university include nahi hai , yeh report bilkul wazia karte hai k hum taleem aur technology mai maghrabi countries se kitne peeche hai ka woh hum se 300 sal aagay ja chuke hai agar hamare govt ne ya to app you kehai ko tamam islami countries ne agar is mamle ko sanjidgi se nahi lia to hum anay wali nahi sadio mai america aur british ke mohtaj ho jaye ge , app pakistan ko hi laili ke pakistan aur india ek sath azad howe hai lekin woh hum se technology mai kitna aagae ja chuke hai k unho ne dunya ka 4 tez tarain computer b bana lia aur hum aaj bhi iten saloo bad unhe k banahe howi comuter used kar rahe hay aakhir kyun hame taleem se door rakha jara hai hai aakhir kise is se faida hasil hoga , ek sach baat bataraha hoo 2007 hiki report hai k sindh govt ne is sal teacher ki vaccany nikale thi jis me sindh se bohat hi logo ne hissa lia jub is ka test howa tou report samne aye k 100 % mai se sifr chund percent hi is mai clear howai tou app soch sakte hai k agar america hamara test lai le tou shayad ek percent b pass na hoga . woh soch soch kar itne agay poanch chuke hai aur hume sochne ki zaroorat hi pesh nahi ati , hum tou sirf dua kar sakte hai allah hamare hukmirano ko aisi soch ata kare k woh apne mulk k bare mai kuch soche , 
neg	badtameez narmeen kay liye aik thappar kaafi nahin thaa .. shaiq , narmeen ko 2 yaa 3 chaamat lagaye aur talaq de ker chhutti karay . 
neg	badtameez soni kay saath pata nahin kiya masla hay , her waqt gund hi machati rehti hai aur ooper say her waqt gaye ( cow ) ki tarah kuch na kuch cherti bhi rehti hai paglot . 
neg	badtameez sahab ab " cute bacha " bun gaye . •‿•
neg	badtameez sahab her waqt hi net per bethay rehtay hain… koi kaam nahi . 
neg	badtameez tinday ko sub pata hai .... hahaha
neg	baharophoolbarsao mera # mardood aaya hay # modi ' s visit . 
neg	bahi @ iam ahmad shahzad sa kuch ikhtelafat chal rai ha kea ?? Bury baat. 
neg	bahi wo rang o sooror ki pictures nahi hain shah sahab kay door ki,,behoda hain
neg	bahu alishba to bari laraka aur badtameez hai wo sulah nahi karegi
neg	bahut hi achy sawalat kiay hain aapny , magarr ye tu koi baat hi na hoi kay baqi kay members koi sawal na karain .... 
neg	baicharaa dani issey phir se jandi dikhaa di
neg	baikar set 
neg	bakar mubash kuch kia kar , aur kuch ne to pajama udahr kar seaa kar
neg	bakwaas turkish drama .. 
neg	bakwaas ho gya drama ye daikhna bekaar hai
neg	bakwaas or betukka c telefilm .. fazool
neg	bakwaas tareen kahani !!!!!! iss dramay ki writer faiza iftikhar & director fahim burney , dono hi sathiya gaye hain !!!!!!!!!! 
neg	bakwas
neg	bakwas darama hy sub k sub characters nafsiati mareez hen . na baron ka adab hy is men na islami qadar . molvi tak galat taleem dy rahay hen ghalat sikha raha hy molvi bhi . kisi ak ne bhi ye nae sikhaya k baron ka adab kaisay kartay hen
neg	bakwas movie .. adhe se ziade actors ko toh acting hee nhn ati﻿ bus location kuch ache han or lerki
neg	bakwas drama isko reality maii kasa pash kara gah time zia hoa mera -_- fml
neg	bakwas dramay ko zabardasti khench khench ker lamba kerdiya hai . khahani mein ab kuch bacha nahi tha iss liye teesri nasal dikha di . iss kay baad phir jahangir kay potay ( grandsons ) hongay , phir per - potay hongay… . aur ye bekaar drama kabhi khatam nahi hoga . 
neg	bakwas end tha . bilkul maza nahin aya . 
neg	bakwas film . Mukamal waqt ka zya ... ﻿
neg	bakwas hai g oppo f1s same price wala behter hai es say 
neg	bakwas hai qmobile 8 month say ziada nhe chalta is liay itnay paison ka to samsung note 4 bhi a jata hai 
neg	bakwas hy . 
neg	bakwas hy .. processor wohi 1 . 5 .. kam az kam 2 . 0 tu hota gyzz is se behter huawei 6x jiska processor b zeada h . 
neg	bakwas kahani hai . pichlay episode main farah behosh hogayee thi zara si baat per aur ab afzal behosh hogaya . bekaar comedy hai . bilkul hansi nahin aayee . shaadi se bachnay kay liye heroin ka kiraaye ka ashiq hire kerna bohot purana ghisa pita idea hai jo bohot si movies main repeat ho chuka hai . 
neg	bakwas kahani , fuzool drama . mein tou aashi ke jhoot per jhoot sun sun ker tang aa chukka hoon . bewaqoof orat aashi apni maan ko tou sach bata deti kam az kam . bara achha sabaq diya jaa raha hai kay sub se jhoot bolo aur musalsal jhoot bolo . 3rd class concept !!! 
neg	bakwas set ha signal ka be masla ha or koi apps install nahi hoti sirf nam ka android ha koi es set ko na lay ..... 
neg	bakwas set ha ye yr or slow b bht ha 
neg	bakwas shazishon wala ghatiya drama . iss tarah kay fuzool dramay likh ker writers pata nahi kiya sikhana chahtay hain qoum ko . ufff ... dumb meherbano ka musalsal rota hua manhoos chehra ! 
neg	bakwas tareen dramay kaa fuzool tareen boring end . saman ne zee ko gher se nikaal diya aur wo nashay ki overdose se mer gayee . saman ko talaq mil gayee . bilkul betuki senseless kahani thi . 2015 kaa " dead flop " drama !!!! 
neg	bakwas !! idiot zobi dobi aur iss ke wife .... moral of the show is let ur husband betray u but u should never move on and wait for that good for nothing if he does not come back then started to bend towards the guy who likes u then if ur husband comes back then forgive him and push the person who likes u :@ 
neg	bakwass maha bakwass isto bekar khtia movie ni koi pta ni ki ki soch k movie bna dinde e koi na dkhn jaio eh movie uth k ana pena vich chad k
neg	balovhistan me kia rang laega kia koi umeed h chain se 2016 me yah sirf larhti rhegi armi . 
neg	bander kiya jaanay adrak ka maza .... 
neg	baniaz bhai ap to ustad ho dil khool kr coment kro ... or bhai ab to larkiyo sy chir nhi khoof lagta ha
neg	bannu ne aaj pmln aur diesel ki phaar ke rakh di
neg	baqi bpj party tu waisey hi 2 number logo ki party hai jaisey ke is word bpj hi iska matlab banta hai " b = burai . p = pecheey part . j = jati hai
neg	baqwas 4on
neg	baqwas mobile 
neg	baqwas mobile ha na lena is ka camra nhi theek card nhi dalta us may 
neg	bara achha drama hai . shoher aur biwi kay relation per aur ye kay shoher biwi ki kutt lagata ho to kiya kerna chahiye .. kiya biwi ko talaq le leni chahiye .... 
neg	bara maza aya next episode ka preview dekh ker kyun kay narmeen ko aik chamaat lag hi gaya ... hahaha
neg	baray peer bohot hi beghairat naiklay , apni naik bahu per itna ganda ilzam laga diya . aur jahil - e - azam shahab to bilkul hi bewaqoof nikla . bari sarkaar jo abhi tak negative chal rahi thi ... ab wo positivity ki taraf chal pari hai which is good . 
neg	barhi fazool se specs han , considering the price . best ha ka app log thora sa paisa aur dal kr xiaomi redmi note 4 lay lou
neg	bari sarkar kaa itni assani se hatiyaar phenk ker apnay bhayee ker gher jaa ker beth jana kuch ajeeb saay laga . 
neg	bari bakwas aur fuzool qism ki shaadi ki rasmain ker rahi hain aapa bi . 
neg	bari bewaqoof hai alveera . alveera ko kam az kam hamza se fareeha kay baray main poochh to lena chahiye tha . ulta ler bhir ker wapis aa gayee . 
neg	bari bewaqoof hain dono ruhi & amp ; farah . wali bilkul theek ker raha farah kay saath . wali ne agar farah ko aik karara saa chamaat bhi laga diya hota restaurant main to aur maza ata . osman khalid butt ( wali ) ki acting kaafi jandaar thi aaj . :) 
neg	bari hi pagal larki hai ahmareen . choti bachi ko le ker der - bader ki thokrain khaati phir rahi aur ussay apnay boorhay walidain ka bhi koi khayal nahin hai .. paglot kahin ki ... aur ahmareen ki teacher bhi uss ki tarah bewaqoof aur ahmaq hain jo uss ko uss kay walidain kay gher bhejnay kay bajaye ussay job offer ker rahi hain aur ruposh hi rehnay kaa mashwara de rahi hain . 
neg	bari ho ker bhi koi tabdeeli nahi aayee iss badtameez larki main .... ab aur gand machaye gi monster bun ker kiyun kay uss kay dil main bohot saari kaduraten hain apnay sub family members kay liye ! 
neg	bas is baar india ko haraana hai 💪 plzzzzzz plzzz 🙈
neg	bas yahi kih kar pashtuns ko maro .. 
neg	bas yahi kahna chahta hun k team me 90 % khilari be iman hen aur paison ki lalach men hen .. to in 3 ko sirf kion pakra ja raha he .... 
neg	bashar momin to hit tha nahi .. Baqi bhee flop thy .. mein acting ni match kar raha tha ... me to number of dramas and number of movies ko compare kar raha tha .. aki b 1 movie k baad 1 movie kiye jata ha aur faysal b 1 drama k baad 1 drama
neg	baton pe terkhate raho hum ko
neg	battery timeing theek ni hai is ki 
neg	bazaari aurat kia kisi ki kirdar kushi karay gi
neg	bc phir baitian bun kar raho warna
neg	bcoz ye trend chalne wale lambi lambi chorte hai . 
neg	be - ghariat qoom say kuch na kehna behter hay
neg	bechaari uroosa ki to cheekhen hi nikal gaeen jab bichhoo uss kay munh per daalay gaye .... amma yaad arahi thi ... hahahaha :) 
