video_name,time_period,frame_path,age,gender,race,emotion
21.mp4,15,/content/gdrive/MyDrive/work2/frame_files/21/21@second_15.jpg,33,"{'Woman': 0.00012261344863873092, 'Man': 99.99988079071045}",indian,neutral
21.mp4,16,/content/gdrive/MyDrive/work2/frame_files/21/21@second_16.jpg,33,"{'Woman': 0.00015006198736955412, 'Man': 99.99984502792358}",indian,neutral
21.mp4,17,/content/gdrive/MyDrive/work2/frame_files/21/21@second_17.jpg,33,"{'Woman': 8.662948403070914e-05, 'Man': 99.99991655349731}",indian,neutral
21.mp4,18,/content/gdrive/MyDrive/work2/frame_files/21/21@second_18.jpg,25,"{'Woman': 0.0016527954358025454, 'Man': 99.99834299087524}",indian,neutral
21.mp4,19,/content/gdrive/MyDrive/work2/frame_files/21/21@second_19.jpg,32,"{'Woman': 0.00019257843177911127, 'Man': 99.99980926513672}",indian,neutral
21.mp4,20,/content/gdrive/MyDrive/work2/frame_files/21/21@second_20.jpg,34,"{'Woman': 0.00045679907998419367, 'Man': 99.9995470046997}",indian,neutral
21.mp4,21,/content/gdrive/MyDrive/work2/frame_files/21/21@second_21.jpg,33,"{'Woman': 0.0002575272446847521, 'Man': 99.99973773956299}",indian,neutral
21.mp4,22,/content/gdrive/MyDrive/work2/frame_files/21/21@second_22.jpg,34,"{'Woman': 0.0002797580918922904, 'Man': 99.99972581863403}",middle eastern,neutral
21.mp4,23,/content/gdrive/MyDrive/work2/frame_files/21/21@second_23.jpg,33,"{'Woman': 8.57386964980833e-05, 'Man': 99.99991655349731}",indian,neutral
21.mp4,24,/content/gdrive/MyDrive/work2/frame_files/21/21@second_24.jpg,33,"{'Woman': 4.992922981728043e-05, 'Man': 99.99995231628418}",indian,neutral
21.mp4,25,/content/gdrive/MyDrive/work2/frame_files/21/21@second_25.jpg,35,"{'Woman': 0.0001509212324890541, 'Man': 99.99984502792358}",indian,neutral
21.mp4,26,/content/gdrive/MyDrive/work2/frame_files/21/21@second_26.jpg,34,"{'Woman': 2.59516781397906e-06, 'Man': 100.0}",indian,neutral
21.mp4,27,/content/gdrive/MyDrive/work2/frame_files/21/21@second_27.jpg,33,"{'Woman': 1.995124137010862e-05, 'Man': 99.99997615814209}",indian,neutral
21.mp4,28,/content/gdrive/MyDrive/work2/frame_files/21/21@second_28.jpg,32,"{'Woman': 0.0017144500816357322, 'Man': 99.99828338623047}",indian,sad
21.mp4,29,/content/gdrive/MyDrive/work2/frame_files/21/21@second_29.jpg,33,"{'Woman': 2.1731887045461917e-05, 'Man': 99.99997615814209}",indian,neutral
21.mp4,30,/content/gdrive/MyDrive/work2/frame_files/21/21@second_30.jpg,34,"{'Woman': 0.0005185388999962015, 'Man': 99.99948740005493}",indian,neutral
21.mp4,31,/content/gdrive/MyDrive/work2/frame_files/21/21@second_31.jpg,34,"{'Woman': 1.6465688190692163e-05, 'Man': 99.99998807907104}",indian,neutral
21.mp4,32,/content/gdrive/MyDrive/work2/frame_files/21/21@second_32.jpg,29,"{'Woman': 0.0012509817679529078, 'Man': 99.99874830245972}",indian,neutral
21.mp4,33,/content/gdrive/MyDrive/work2/frame_files/21/21@second_33.jpg,30,"{'Woman': 8.472866284137126e-05, 'Man': 99.99991655349731}",indian,neutral
21.mp4,34,/content/gdrive/MyDrive/work2/frame_files/21/21@second_34.jpg,33,"{'Woman': 0.0003268011369073065, 'Man': 99.99967813491821}",middle eastern,neutral
21.mp4,35,/content/gdrive/MyDrive/work2/frame_files/21/21@second_35.jpg,30,"{'Woman': 0.002845534800144378, 'Man': 99.99715089797974}",indian,neutral
21.mp4,36,/content/gdrive/MyDrive/work2/frame_files/21/21@second_36.jpg,33,"{'Woman': 0.00020663130726461532, 'Man': 99.99979734420776}",indian,neutral
21.mp4,37,/content/gdrive/MyDrive/work2/frame_files/21/21@second_37.jpg,32,"{'Woman': 0.0006708807632094249, 'Man': 99.99933242797852}",indian,neutral
21.mp4,38,/content/gdrive/MyDrive/work2/frame_files/21/21@second_38.jpg,38,"{'Woman': 0.0026810261260834523, 'Man': 99.99731779098511}",indian,neutral
21.mp4,39,/content/gdrive/MyDrive/work2/frame_files/21/21@second_39.jpg,33,"{'Woman': 8.133663982334838e-05, 'Man': 99.99991655349731}",indian,neutral
21.mp4,40,/content/gdrive/MyDrive/work2/frame_files/21/21@second_40.jpg,31,"{'Woman': 8.225163128372515e-05, 'Man': 99.99991655349731}",indian,neutral
21.mp4,41,/content/gdrive/MyDrive/work2/frame_files/21/21@second_41.jpg,32,"{'Woman': 9.019292406264867e-05, 'Man': 99.99990463256836}",indian,neutral
21.mp4,42,/content/gdrive/MyDrive/work2/frame_files/21/21@second_42.jpg,32,"{'Woman': 0.00010154141136808903, 'Man': 99.9998927116394}",indian,neutral
21.mp4,43,/content/gdrive/MyDrive/work2/frame_files/21/21@second_43.jpg,33,"{'Woman': 8.969772693490086e-05, 'Man': 99.99990463256836}",indian,neutral
21.mp4,44,/content/gdrive/MyDrive/work2/frame_files/21/21@second_44.jpg,34,"{'Woman': 0.00012150933343946235, 'Man': 99.99988079071045}",indian,neutral
21.mp4,45,/content/gdrive/MyDrive/work2/frame_files/21/21@second_45.jpg,37,"{'Woman': 9.406939511791279e-05, 'Man': 99.99990463256836}",indian,neutral
21.mp4,46,/content/gdrive/MyDrive/work2/frame_files/21/21@second_46.jpg,34,"{'Woman': 9.389008681637279e-06, 'Man': 99.99998807907104}",indian,neutral
21.mp4,47,/content/gdrive/MyDrive/work2/frame_files/21/21@second_47.jpg,33,"{'Woman': 5.029487510910258e-05, 'Man': 99.99995231628418}",indian,neutral
21.mp4,48,/content/gdrive/MyDrive/work2/frame_files/21/21@second_48.jpg,36,"{'Woman': 6.641632808168652e-05, 'Man': 99.99992847442627}",indian,neutral
21.mp4,49,/content/gdrive/MyDrive/work2/frame_files/21/21@second_49.jpg,33,"{'Woman': 5.911315952289442e-05, 'Man': 99.99994039535522}",indian,neutral
21.mp4,50,/content/gdrive/MyDrive/work2/frame_files/21/21@second_50.jpg,33,"{'Woman': 6.989985763539153e-05, 'Man': 99.99992847442627}",indian,neutral
21.mp4,51,/content/gdrive/MyDrive/work2/frame_files/21/21@second_51.jpg,33,"{'Woman': 6.260455620576977e-05, 'Man': 99.99994039535522}",indian,neutral
21.mp4,52,/content/gdrive/MyDrive/work2/frame_files/21/21@second_52.jpg,33,"{'Woman': 0.00030312703529489227, 'Man': 99.99970197677612}",indian,neutral
21.mp4,53,/content/gdrive/MyDrive/work2/frame_files/21/21@second_53.jpg,33,"{'Woman': 8.412768579546537e-05, 'Man': 99.99991655349731}",indian,neutral
21.mp4,54,/content/gdrive/MyDrive/work2/frame_files/21/21@second_54.jpg,33,"{'Woman': 6.617215717596991e-05, 'Man': 99.99992847442627}",indian,neutral
21.mp4,55,/content/gdrive/MyDrive/work2/frame_files/21/21@second_55.jpg,32,"{'Woman': 0.0006825772288721055, 'Man': 99.99932050704956}",indian,neutral
21.mp4,56,/content/gdrive/MyDrive/work2/frame_files/21/21@second_56.jpg,35,"{'Woman': 2.33286343132022e-05, 'Man': 99.99997615814209}",indian,neutral
24.mp4,0,/content/gdrive/MyDrive/work2/frame_files/24/24@second_0.jpg,29,"{'Woman': 9.92123931646347, 'Man': 90.07875919342041}",asian,happy
24.mp4,1,/content/gdrive/MyDrive/work2/frame_files/24/24@second_1.jpg,36,"{'Woman': 19.964565336704254, 'Man': 80.03543019294739}",latino hispanic,fear
24.mp4,2,/content/gdrive/MyDrive/work2/frame_files/24/24@second_2.jpg,36,"{'Woman': 21.637530624866486, 'Man': 78.36246490478516}",asian,surprise
24.mp4,3,/content/gdrive/MyDrive/work2/frame_files/24/24@second_3.jpg,37,"{'Woman': 24.916788935661316, 'Man': 75.08320212364197}",asian,surprise
24.mp4,4,/content/gdrive/MyDrive/work2/frame_files/24/24@second_4.jpg,34,"{'Woman': 45.927995443344116, 'Man': 54.07201051712036}",asian,fear
24.mp4,5,/content/gdrive/MyDrive/work2/frame_files/24/24@second_5.jpg,36,"{'Woman': 24.48199987411499, 'Man': 75.51800012588501}",asian,surprise
24.mp4,6,/content/gdrive/MyDrive/work2/frame_files/24/24@second_6.jpg,33,"{'Woman': 24.316173791885376, 'Man': 75.6838321685791}",asian,fear
24.mp4,7,/content/gdrive/MyDrive/work2/frame_files/24/24@second_7.jpg,36,"{'Woman': 34.39480364322662, 'Man': 65.60519337654114}",asian,fear
24.mp4,8,/content/gdrive/MyDrive/work2/frame_files/24/24@second_8.jpg,33,"{'Woman': 32.579585909843445, 'Man': 67.42041110992432}",asian,fear
24.mp4,9,/content/gdrive/MyDrive/work2/frame_files/24/24@second_9.jpg,36,"{'Woman': 40.653595328330994, 'Man': 59.34640169143677}",asian,surprise
24.mp4,10,/content/gdrive/MyDrive/work2/frame_files/24/24@second_10.jpg,36,"{'Woman': 45.93888521194458, 'Man': 54.0611207485199}",white,surprise
24.mp4,11,/content/gdrive/MyDrive/work2/frame_files/24/24@second_11.jpg,35,"{'Woman': 39.694949984550476, 'Man': 60.30505299568176}",asian,surprise
24.mp4,12,/content/gdrive/MyDrive/work2/frame_files/24/24@second_12.jpg,37,"{'Woman': 38.58760893344879, 'Man': 61.412400007247925}",asian,surprise
24.mp4,13,/content/gdrive/MyDrive/work2/frame_files/24/24@second_13.jpg,36,"{'Woman': 28.838396072387695, 'Man': 71.1616039276123}",white,neutral
24.mp4,14,/content/gdrive/MyDrive/work2/frame_files/24/24@second_14.jpg,35,"{'Woman': 19.650378823280334, 'Man': 80.34961819648743}",latino hispanic,surprise
24.mp4,15,/content/gdrive/MyDrive/work2/frame_files/24/24@second_15.jpg,35,"{'Woman': 20.98676860332489, 'Man': 79.01322841644287}",asian,fear
24.mp4,16,/content/gdrive/MyDrive/work2/frame_files/24/24@second_16.jpg,35,"{'Woman': 21.916744112968445, 'Man': 78.0832588672638}",latino hispanic,fear
24.mp4,17,/content/gdrive/MyDrive/work2/frame_files/24/24@second_17.jpg,35,"{'Woman': 27.486678957939148, 'Man': 72.51332402229309}",white,neutral
24.mp4,18,/content/gdrive/MyDrive/work2/frame_files/24/24@second_18.jpg,34,"{'Woman': 34.43617224693298, 'Man': 65.56382179260254}",asian,fear
24.mp4,19,/content/gdrive/MyDrive/work2/frame_files/24/24@second_19.jpg,36,"{'Woman': 59.60593819618225, 'Man': 40.39406478404999}",asian,fear
24.mp4,20,/content/gdrive/MyDrive/work2/frame_files/24/24@second_20.jpg,34,"{'Woman': 37.90737986564636, 'Man': 62.092626094818115}",asian,fear
24.mp4,21,/content/gdrive/MyDrive/work2/frame_files/24/24@second_21.jpg,33,"{'Woman': 15.703020989894867, 'Man': 84.29697751998901}",white,neutral
24.mp4,22,/content/gdrive/MyDrive/work2/frame_files/24/24@second_22.jpg,35,"{'Woman': 18.05216670036316, 'Man': 81.94783329963684}",latino hispanic,sad
24.mp4,23,/content/gdrive/MyDrive/work2/frame_files/24/24@second_23.jpg,36,"{'Woman': 12.141508609056473, 'Man': 87.85848617553711}",latino hispanic,fear
24.mp4,24,/content/gdrive/MyDrive/work2/frame_files/24/24@second_24.jpg,34,"{'Woman': 25.40624737739563, 'Man': 74.59375858306885}",asian,sad
24.mp4,25,/content/gdrive/MyDrive/work2/frame_files/24/24@second_25.jpg,35,"{'Woman': 23.229749500751495, 'Man': 76.77025198936462}",white,fear
24.mp4,26,/content/gdrive/MyDrive/work2/frame_files/24/24@second_26.jpg,37,"{'Woman': 13.762898743152618, 'Man': 86.2371027469635}",white,surprise
24.mp4,27,/content/gdrive/MyDrive/work2/frame_files/24/24@second_27.jpg,34,"{'Woman': 29.523447155952454, 'Man': 70.47655582427979}",latino hispanic,fear
24.mp4,28,/content/gdrive/MyDrive/work2/frame_files/24/24@second_28.jpg,31,"{'Woman': 4.056669399142265, 'Man': 95.94332575798035}",middle eastern,neutral
24.mp4,29,/content/gdrive/MyDrive/work2/frame_files/24/24@second_29.jpg,36,"{'Woman': 37.86884844303131, 'Man': 62.13114261627197}",latino hispanic,neutral
24.mp4,30,/content/gdrive/MyDrive/work2/frame_files/24/24@second_30.jpg,36,"{'Woman': 21.668462455272675, 'Man': 78.3315360546112}",asian,surprise
24.mp4,31,/content/gdrive/MyDrive/work2/frame_files/24/24@second_31.jpg,34,"{'Woman': 33.56368839740753, 'Man': 66.43630862236023}",white,fear
24.mp4,32,/content/gdrive/MyDrive/work2/frame_files/24/24@second_32.jpg,34,"{'Woman': 30.407297611236572, 'Man': 69.5927083492279}",asian,surprise
24.mp4,33,/content/gdrive/MyDrive/work2/frame_files/24/24@second_33.jpg,37,"{'Woman': 28.954273462295532, 'Man': 71.04572057723999}",white,surprise
24.mp4,34,/content/gdrive/MyDrive/work2/frame_files/24/24@second_34.jpg,35,"{'Woman': 14.25904929637909, 'Man': 85.74094772338867}",white,fear
24.mp4,35,/content/gdrive/MyDrive/work2/frame_files/24/24@second_35.jpg,34,"{'Woman': 39.64155316352844, 'Man': 60.35844683647156}",asian,sad
24.mp4,36,/content/gdrive/MyDrive/work2/frame_files/24/24@second_36.jpg,34,"{'Woman': 29.68902885913849, 'Man': 70.31097412109375}",asian,surprise
24.mp4,37,/content/gdrive/MyDrive/work2/frame_files/24/24@second_37.jpg,35,"{'Woman': 23.183627426624298, 'Man': 76.81636810302734}",asian,fear
24.mp4,38,/content/gdrive/MyDrive/work2/frame_files/24/24@second_38.jpg,32,"{'Woman': 12.581317126750946, 'Man': 87.41868734359741}",latino hispanic,neutral
24.mp4,39,/content/gdrive/MyDrive/work2/frame_files/24/24@second_39.jpg,35,"{'Woman': 21.545696258544922, 'Man': 78.45430374145508}",latino hispanic,neutral
26.mp4,0,/content/gdrive/MyDrive/work2/frame_files/26/26@second_0.jpg,35,"{'Woman': 15.382178127765656, 'Man': 84.61782336235046}",asian,fear
26.mp4,1,/content/gdrive/MyDrive/work2/frame_files/26/26@second_1.jpg,37,"{'Woman': 20.057006180286407, 'Man': 79.94299530982971}",white,neutral
26.mp4,2,/content/gdrive/MyDrive/work2/frame_files/26/26@second_2.jpg,33,"{'Woman': 37.244999408721924, 'Man': 62.7549946308136}",asian,surprise
26.mp4,3,/content/gdrive/MyDrive/work2/frame_files/26/26@second_3.jpg,39,"{'Woman': 15.639187395572662, 'Man': 84.36081409454346}",white,neutral
26.mp4,4,/content/gdrive/MyDrive/work2/frame_files/26/26@second_4.jpg,33,"{'Woman': 52.627819776535034, 'Man': 47.37217724323273}",asian,neutral
26.mp4,5,/content/gdrive/MyDrive/work2/frame_files/26/26@second_5.jpg,34,"{'Woman': 38.29749524593353, 'Man': 61.702507734298706}",white,sad
26.mp4,6,/content/gdrive/MyDrive/work2/frame_files/26/26@second_6.jpg,35,"{'Woman': 45.349788665771484, 'Man': 54.650211334228516}",white,neutral
26.mp4,7,/content/gdrive/MyDrive/work2/frame_files/26/26@second_7.jpg,33,"{'Woman': 43.084535002708435, 'Man': 56.915467977523804}",asian,happy
26.mp4,8,/content/gdrive/MyDrive/work2/frame_files/26/26@second_8.jpg,36,"{'Woman': 37.83423602581024, 'Man': 62.16576099395752}",white,fear
26.mp4,9,/content/gdrive/MyDrive/work2/frame_files/26/26@second_9.jpg,35,"{'Woman': 46.217942237854004, 'Man': 53.782063722610474}",asian,neutral
26.mp4,10,/content/gdrive/MyDrive/work2/frame_files/26/26@second_10.jpg,33,"{'Woman': 51.14082098007202, 'Man': 48.85917901992798}",asian,sad
26.mp4,11,/content/gdrive/MyDrive/work2/frame_files/26/26@second_11.jpg,32,"{'Woman': 49.89488124847412, 'Man': 50.105124711990356}",white,sad
26.mp4,12,/content/gdrive/MyDrive/work2/frame_files/26/26@second_12.jpg,36,"{'Woman': 61.00773215293884, 'Man': 38.99226486682892}",asian,surprise
26.mp4,13,/content/gdrive/MyDrive/work2/frame_files/26/26@second_13.jpg,36,"{'Woman': 40.36897122859955, 'Man': 59.63102579116821}",white,fear
26.mp4,14,/content/gdrive/MyDrive/work2/frame_files/26/26@second_14.jpg,32,"{'Woman': 49.0871399641037, 'Man': 50.91285705566406}",white,sad
26.mp4,15,/content/gdrive/MyDrive/work2/frame_files/26/26@second_15.jpg,35,"{'Woman': 34.31727886199951, 'Man': 65.68272113800049}",white,sad
26.mp4,16,/content/gdrive/MyDrive/work2/frame_files/26/26@second_16.jpg,33,"{'Woman': 34.69014763832092, 'Man': 65.3098464012146}",white,sad
26.mp4,17,/content/gdrive/MyDrive/work2/frame_files/26/26@second_17.jpg,34,"{'Woman': 22.006013989448547, 'Man': 77.99398303031921}",asian,sad
26.mp4,18,/content/gdrive/MyDrive/work2/frame_files/26/26@second_18.jpg,34,"{'Woman': 35.08301079273224, 'Man': 64.9169921875}",white,sad
26.mp4,19,/content/gdrive/MyDrive/work2/frame_files/26/26@second_19.jpg,35,"{'Woman': 28.72929871082306, 'Man': 71.27070426940918}",white,sad
26.mp4,20,/content/gdrive/MyDrive/work2/frame_files/26/26@second_20.jpg,33,"{'Woman': 48.28077852725983, 'Man': 51.719218492507935}",white,sad
26.mp4,21,/content/gdrive/MyDrive/work2/frame_files/26/26@second_21.jpg,33,"{'Woman': 42.91044771671295, 'Man': 57.08955526351929}",latino hispanic,neutral
26.mp4,22,/content/gdrive/MyDrive/work2/frame_files/26/26@second_22.jpg,32,"{'Woman': 3.9183516055345535, 'Man': 96.08164429664612}",asian,neutral
26.mp4,23,/content/gdrive/MyDrive/work2/frame_files/26/26@second_23.jpg,33,"{'Woman': 36.12777292728424, 'Man': 63.872230052948}",white,fear
26.mp4,24,/content/gdrive/MyDrive/work2/frame_files/26/26@second_24.jpg,39,"{'Woman': 30.253195762634277, 'Man': 69.74680423736572}",white,neutral
26.mp4,25,/content/gdrive/MyDrive/work2/frame_files/26/26@second_25.jpg,34,"{'Woman': 9.16353389620781, 'Man': 90.83647131919861}",indian,neutral
26.mp4,26,/content/gdrive/MyDrive/work2/frame_files/26/26@second_26.jpg,35,"{'Woman': 24.88814741373062, 'Man': 75.1118540763855}",asian,fear
26.mp4,27,/content/gdrive/MyDrive/work2/frame_files/26/26@second_27.jpg,34,"{'Woman': 70.73974013328552, 'Man': 29.26025688648224}",asian,fear
26.mp4,28,/content/gdrive/MyDrive/work2/frame_files/26/26@second_28.jpg,36,"{'Woman': 21.52048945426941, 'Man': 78.47951054573059}",asian,sad
26.mp4,29,/content/gdrive/MyDrive/work2/frame_files/26/26@second_29.jpg,35,"{'Woman': 42.55636930465698, 'Man': 57.44363069534302}",white,neutral
26.mp4,30,/content/gdrive/MyDrive/work2/frame_files/26/26@second_30.jpg,31,"{'Woman': 33.98386538028717, 'Man': 66.01613163948059}",latino hispanic,neutral
27.mp4,0,/content/gdrive/MyDrive/work2/frame_files/27/27@second_0.jpg,36,"{'Woman': 4.185656830668449, 'Man': 95.8143413066864}",latino hispanic,fear
27.mp4,1,/content/gdrive/MyDrive/work2/frame_files/27/27@second_1.jpg,32,"{'Woman': 65.41718244552612, 'Man': 34.582820534706116}",latino hispanic,neutral
27.mp4,2,/content/gdrive/MyDrive/work2/frame_files/27/27@second_2.jpg,35,"{'Woman': 34.90757942199707, 'Man': 65.09242653846741}",white,neutral
27.mp4,3,/content/gdrive/MyDrive/work2/frame_files/27/27@second_3.jpg,33,"{'Woman': 73.93885850906372, 'Man': 26.061144471168518}",white,neutral
27.mp4,4,/content/gdrive/MyDrive/work2/frame_files/27/27@second_4.jpg,34,"{'Woman': 77.76758074760437, 'Man': 22.232413291931152}",white,neutral
27.mp4,5,/content/gdrive/MyDrive/work2/frame_files/27/27@second_5.jpg,35,"{'Woman': 47.31268882751465, 'Man': 52.68731117248535}",white,neutral
27.mp4,6,/content/gdrive/MyDrive/work2/frame_files/27/27@second_6.jpg,33,"{'Woman': 58.15210938453674, 'Man': 41.84788763523102}",latino hispanic,happy
27.mp4,7,/content/gdrive/MyDrive/work2/frame_files/27/27@second_7.jpg,33,"{'Woman': 49.3785560131073, 'Man': 50.6214439868927}",latino hispanic,neutral
27.mp4,8,/content/gdrive/MyDrive/work2/frame_files/27/27@second_8.jpg,35,"{'Woman': 60.45566201210022, 'Man': 39.54434096813202}",latino hispanic,neutral
27.mp4,9,/content/gdrive/MyDrive/work2/frame_files/27/27@second_9.jpg,35,"{'Woman': 78.73676419258118, 'Man': 21.263235807418823}",white,neutral
27.mp4,10,/content/gdrive/MyDrive/work2/frame_files/27/27@second_10.jpg,35,"{'Woman': 53.08629274368286, 'Man': 46.91370725631714}",asian,neutral
27.mp4,11,/content/gdrive/MyDrive/work2/frame_files/27/27@second_11.jpg,33,"{'Woman': 69.78151798248291, 'Man': 30.21848499774933}",latino hispanic,sad
27.mp4,12,/content/gdrive/MyDrive/work2/frame_files/27/27@second_12.jpg,31,"{'Woman': 38.69147002696991, 'Man': 61.30852699279785}",white,neutral
27.mp4,13,/content/gdrive/MyDrive/work2/frame_files/27/27@second_13.jpg,31,"{'Woman': 69.64927315711975, 'Man': 30.35072684288025}",white,neutral
27.mp4,14,/content/gdrive/MyDrive/work2/frame_files/27/27@second_14.jpg,32,"{'Woman': 54.77898120880127, 'Man': 45.22101581096649}",latino hispanic,fear
27.mp4,15,/content/gdrive/MyDrive/work2/frame_files/27/27@second_15.jpg,36,"{'Woman': 71.34413123130798, 'Man': 28.655868768692017}",white,neutral
27.mp4,16,/content/gdrive/MyDrive/work2/frame_files/27/27@second_16.jpg,37,"{'Woman': 44.98201012611389, 'Man': 55.017995834350586}",white,neutral
27.mp4,17,/content/gdrive/MyDrive/work2/frame_files/27/27@second_17.jpg,32,"{'Woman': 58.252257108688354, 'Man': 41.747745871543884}",asian,neutral
27.mp4,18,/content/gdrive/MyDrive/work2/frame_files/27/27@second_18.jpg,34,"{'Woman': 72.73744940757751, 'Man': 27.262547612190247}",white,neutral
27.mp4,19,/content/gdrive/MyDrive/work2/frame_files/27/27@second_19.jpg,36,"{'Woman': 22.45463877916336, 'Man': 77.54535675048828}",latino hispanic,surprise
27.mp4,20,/content/gdrive/MyDrive/work2/frame_files/27/27@second_20.jpg,32,"{'Woman': 36.61710321903229, 'Man': 63.382893800735474}",latino hispanic,neutral
27.mp4,21,/content/gdrive/MyDrive/work2/frame_files/27/27@second_21.jpg,31,"{'Woman': 30.19561767578125, 'Man': 69.80438828468323}",latino hispanic,neutral
27.mp4,22,/content/gdrive/MyDrive/work2/frame_files/27/27@second_22.jpg,36,"{'Woman': 39.15485441684723, 'Man': 60.84514260292053}",white,neutral
27.mp4,23,/content/gdrive/MyDrive/work2/frame_files/27/27@second_23.jpg,37,"{'Woman': 76.65761709213257, 'Man': 23.342375457286835}",white,neutral
27.mp4,24,/content/gdrive/MyDrive/work2/frame_files/27/27@second_24.jpg,32,"{'Woman': 29.875367879867554, 'Man': 70.12463212013245}",latino hispanic,fear
27.mp4,25,/content/gdrive/MyDrive/work2/frame_files/27/27@second_25.jpg,36,"{'Woman': 35.97511649131775, 'Man': 64.02488350868225}",white,neutral
27.mp4,26,/content/gdrive/MyDrive/work2/frame_files/27/27@second_26.jpg,32,"{'Woman': 32.75848925113678, 'Man': 67.24150776863098}",asian,happy
27.mp4,27,/content/gdrive/MyDrive/work2/frame_files/27/27@second_27.jpg,33,"{'Woman': 41.598138213157654, 'Man': 58.401864767074585}",asian,surprise
27.mp4,28,/content/gdrive/MyDrive/work2/frame_files/27/27@second_28.jpg,31,"{'Woman': 43.83970499038696, 'Man': 56.16029500961304}",white,neutral
27.mp4,29,/content/gdrive/MyDrive/work2/frame_files/27/27@second_29.jpg,37,"{'Woman': 44.869956374168396, 'Man': 55.13004660606384}",white,neutral
27.mp4,30,/content/gdrive/MyDrive/work2/frame_files/27/27@second_30.jpg,33,"{'Woman': 60.535991191864014, 'Man': 39.464008808135986}",middle eastern,sad
27.mp4,31,/content/gdrive/MyDrive/work2/frame_files/27/27@second_31.jpg,34,"{'Woman': 64.55160975456238, 'Man': 35.4483962059021}",white,neutral
27.mp4,32,/content/gdrive/MyDrive/work2/frame_files/27/27@second_32.jpg,32,"{'Woman': 43.71879696846008, 'Man': 56.28119707107544}",white,neutral
27.mp4,33,/content/gdrive/MyDrive/work2/frame_files/27/27@second_33.jpg,28,"{'Woman': 10.618305206298828, 'Man': 89.38169479370117}",latino hispanic,sad
27.mp4,34,/content/gdrive/MyDrive/work2/frame_files/27/27@second_34.jpg,28,"{'Woman': 20.422525703907013, 'Man': 79.5774757862091}",indian,neutral
28.mp4,0,/content/gdrive/MyDrive/work2/frame_files/28/28@second_0.jpg,30,"{'Woman': 97.72413969039917, 'Man': 2.2758642211556435}",indian,happy
28.mp4,1,/content/gdrive/MyDrive/work2/frame_files/28/28@second_1.jpg,31,"{'Woman': 97.39070534706116, 'Man': 2.6092983782291412}",middle eastern,sad
28.mp4,2,/content/gdrive/MyDrive/work2/frame_files/28/28@second_2.jpg,36,"{'Woman': 52.785080671310425, 'Man': 47.214922308921814}",asian,sad
28.mp4,3,/content/gdrive/MyDrive/work2/frame_files/28/28@second_3.jpg,32,"{'Woman': 97.17015624046326, 'Man': 2.8298521414399147}",middle eastern,sad
28.mp4,4,/content/gdrive/MyDrive/work2/frame_files/28/28@second_4.jpg,29,"{'Woman': 99.84425902366638, 'Man': 0.15574167482554913}",middle eastern,sad
28.mp4,5,/content/gdrive/MyDrive/work2/frame_files/28/28@second_5.jpg,29,"{'Woman': 99.75074529647827, 'Man': 0.24925724137574434}",latino hispanic,sad
28.mp4,6,/content/gdrive/MyDrive/work2/frame_files/28/28@second_6.jpg,32,"{'Woman': 65.2276873588562, 'Man': 34.7723126411438}",middle eastern,angry
28.mp4,7,/content/gdrive/MyDrive/work2/frame_files/28/28@second_7.jpg,31,"{'Woman': 97.9901909828186, 'Man': 2.0098138600587845}",latino hispanic,fear
28.mp4,8,/content/gdrive/MyDrive/work2/frame_files/28/28@second_8.jpg,31,"{'Woman': 99.23481941223145, 'Man': 0.7651783991605043}",asian,fear
28.mp4,9,/content/gdrive/MyDrive/work2/frame_files/28/28@second_9.jpg,27,"{'Woman': 98.4776496887207, 'Man': 1.52234872803092}",asian,sad
28.mp4,10,/content/gdrive/MyDrive/work2/frame_files/28/28@second_10.jpg,32,"{'Woman': 99.64452385902405, 'Man': 0.3554771654307842}",latino hispanic,sad
28.mp4,11,/content/gdrive/MyDrive/work2/frame_files/28/28@second_11.jpg,30,"{'Woman': 78.27696204185486, 'Man': 21.723034977912903}",latino hispanic,sad
28.mp4,12,/content/gdrive/MyDrive/work2/frame_files/28/28@second_12.jpg,32,"{'Woman': 96.87994718551636, 'Man': 3.1200576573610306}",asian,happy
28.mp4,13,/content/gdrive/MyDrive/work2/frame_files/28/28@second_13.jpg,31,"{'Woman': 92.57767796516418, 'Man': 7.422317564487457}",latino hispanic,fear
28.mp4,14,/content/gdrive/MyDrive/work2/frame_files/28/28@second_14.jpg,35,"{'Woman': 67.59525537490845, 'Man': 32.404741644859314}",asian,fear
28.mp4,15,/content/gdrive/MyDrive/work2/frame_files/28/28@second_15.jpg,39,"{'Woman': 70.85281610488892, 'Man': 29.147177934646606}",asian,sad
28.mp4,16,/content/gdrive/MyDrive/work2/frame_files/28/28@second_16.jpg,31,"{'Woman': 99.66940879821777, 'Man': 0.3305858001112938}",latino hispanic,sad
28.mp4,17,/content/gdrive/MyDrive/work2/frame_files/28/28@second_17.jpg,32,"{'Woman': 99.88922476768494, 'Man': 0.1107795862480998}",latino hispanic,fear
28.mp4,18,/content/gdrive/MyDrive/work2/frame_files/28/28@second_18.jpg,31,"{'Woman': 97.88089394569397, 'Man': 2.1191010251641273}",middle eastern,fear
28.mp4,19,/content/gdrive/MyDrive/work2/frame_files/28/28@second_19.jpg,30,"{'Woman': 98.9926815032959, 'Man': 1.0073154233396053}",latino hispanic,sad
