video_name,time_period,frame_path,dominant_sentiment
41.mp4,0,/content/gdrive/MyDrive/work2/frame_files/41/41@second_0.jpg,Neutral
41.mp4,0,/content/gdrive/MyDrive/work2/frame_files/41/41@second_0.jpg,Neutral
41.mp4,1,/content/gdrive/MyDrive/work2/frame_files/41/41@second_1.jpg,Neutral
41.mp4,2,/content/gdrive/MyDrive/work2/frame_files/41/41@second_2.jpg,Neutral
41.mp4,3,/content/gdrive/MyDrive/work2/frame_files/41/41@second_3.jpg,Neutral
41.mp4,4,/content/gdrive/MyDrive/work2/frame_files/41/41@second_4.jpg,Neutral
41.mp4,5,/content/gdrive/MyDrive/work2/frame_files/41/41@second_5.jpg,Neutral
41.mp4,6,/content/gdrive/MyDrive/work2/frame_files/41/41@second_6.jpg,Neutral
41.mp4,7,/content/gdrive/MyDrive/work2/frame_files/41/41@second_7.jpg,Neutral
41.mp4,8,/content/gdrive/MyDrive/work2/frame_files/41/41@second_8.jpg,Neutral
41.mp4,9,/content/gdrive/MyDrive/work2/frame_files/41/41@second_9.jpg,Neutral
41.mp4,10,/content/gdrive/MyDrive/work2/frame_files/41/41@second_10.jpg,Neutral
41.mp4,11,/content/gdrive/MyDrive/work2/frame_files/41/41@second_11.jpg,Neutral
41.mp4,12,/content/gdrive/MyDrive/work2/frame_files/41/41@second_12.jpg,Neutral
41.mp4,13,/content/gdrive/MyDrive/work2/frame_files/41/41@second_13.jpg,Neutral
41.mp4,14,/content/gdrive/MyDrive/work2/frame_files/41/41@second_14.jpg,Neutral
41.mp4,15,/content/gdrive/MyDrive/work2/frame_files/41/41@second_15.jpg,Neutral
41.mp4,16,/content/gdrive/MyDrive/work2/frame_files/41/41@second_16.jpg,Neutral
41.mp4,17,/content/gdrive/MyDrive/work2/frame_files/41/41@second_17.jpg,Neutral
41.mp4,18,/content/gdrive/MyDrive/work2/frame_files/41/41@second_18.jpg,Neutral
41.mp4,19,/content/gdrive/MyDrive/work2/frame_files/41/41@second_19.jpg,Neutral
41.mp4,20,/content/gdrive/MyDrive/work2/frame_files/41/41@second_20.jpg,Neutral
41.mp4,21,/content/gdrive/MyDrive/work2/frame_files/41/41@second_21.jpg,Neutral
41.mp4,22,/content/gdrive/MyDrive/work2/frame_files/41/41@second_22.jpg,Neutral
41.mp4,23,/content/gdrive/MyDrive/work2/frame_files/41/41@second_23.jpg,Neutral
41.mp4,24,/content/gdrive/MyDrive/work2/frame_files/41/41@second_24.jpg,Neutral
41.mp4,25,/content/gdrive/MyDrive/work2/frame_files/41/41@second_25.jpg,Neutral
41.mp4,26,/content/gdrive/MyDrive/work2/frame_files/41/41@second_26.jpg,Neutral
42.mp4,0,/content/gdrive/MyDrive/work2/frame_files/42/42@second_0.jpg,Neutral
42.mp4,0,/content/gdrive/MyDrive/work2/frame_files/42/42@second_0.jpg,Neutral
42.mp4,1,/content/gdrive/MyDrive/work2/frame_files/42/42@second_1.jpg,Neutral
42.mp4,2,/content/gdrive/MyDrive/work2/frame_files/42/42@second_2.jpg,Neutral
42.mp4,3,/content/gdrive/MyDrive/work2/frame_files/42/42@second_3.jpg,Neutral
42.mp4,4,/content/gdrive/MyDrive/work2/frame_files/42/42@second_4.jpg,Neutral
42.mp4,5,/content/gdrive/MyDrive/work2/frame_files/42/42@second_5.jpg,Neutral
42.mp4,6,/content/gdrive/MyDrive/work2/frame_files/42/42@second_6.jpg,Neutral
42.mp4,7,/content/gdrive/MyDrive/work2/frame_files/42/42@second_7.jpg,Neutral
42.mp4,8,/content/gdrive/MyDrive/work2/frame_files/42/42@second_8.jpg,Neutral
42.mp4,9,/content/gdrive/MyDrive/work2/frame_files/42/42@second_9.jpg,Neutral
42.mp4,10,/content/gdrive/MyDrive/work2/frame_files/42/42@second_10.jpg,Neutral
42.mp4,11,/content/gdrive/MyDrive/work2/frame_files/42/42@second_11.jpg,Neutral
42.mp4,12,/content/gdrive/MyDrive/work2/frame_files/42/42@second_12.jpg,Neutral
42.mp4,13,/content/gdrive/MyDrive/work2/frame_files/42/42@second_13.jpg,Neutral
42.mp4,14,/content/gdrive/MyDrive/work2/frame_files/42/42@second_14.jpg,Neutral
42.mp4,15,/content/gdrive/MyDrive/work2/frame_files/42/42@second_15.jpg,Neutral
42.mp4,16,/content/gdrive/MyDrive/work2/frame_files/42/42@second_16.jpg,Neutral
42.mp4,17,/content/gdrive/MyDrive/work2/frame_files/42/42@second_17.jpg,Neutral
42.mp4,18,/content/gdrive/MyDrive/work2/frame_files/42/42@second_18.jpg,Neutral
42.mp4,19,/content/gdrive/MyDrive/work2/frame_files/42/42@second_19.jpg,Neutral
42.mp4,20,/content/gdrive/MyDrive/work2/frame_files/42/42@second_20.jpg,Neutral
42.mp4,21,/content/gdrive/MyDrive/work2/frame_files/42/42@second_21.jpg,Neutral
42.mp4,22,/content/gdrive/MyDrive/work2/frame_files/42/42@second_22.jpg,Neutral
42.mp4,23,/content/gdrive/MyDrive/work2/frame_files/42/42@second_23.jpg,Neutral
42.mp4,24,/content/gdrive/MyDrive/work2/frame_files/42/42@second_24.jpg,Neutral
43.mp4,0,/content/gdrive/MyDrive/work2/frame_files/43/43@second_0.jpg,Neutral
43.mp4,0,/content/gdrive/MyDrive/work2/frame_files/43/43@second_0.jpg,Neutral
43.mp4,1,/content/gdrive/MyDrive/work2/frame_files/43/43@second_1.jpg,Neutral
43.mp4,2,/content/gdrive/MyDrive/work2/frame_files/43/43@second_2.jpg,Neutral
43.mp4,3,/content/gdrive/MyDrive/work2/frame_files/43/43@second_3.jpg,Neutral
43.mp4,4,/content/gdrive/MyDrive/work2/frame_files/43/43@second_4.jpg,Neutral
43.mp4,5,/content/gdrive/MyDrive/work2/frame_files/43/43@second_5.jpg,Neutral
43.mp4,6,/content/gdrive/MyDrive/work2/frame_files/43/43@second_6.jpg,Neutral
43.mp4,7,/content/gdrive/MyDrive/work2/frame_files/43/43@second_7.jpg,Neutral
43.mp4,8,/content/gdrive/MyDrive/work2/frame_files/43/43@second_8.jpg,Neutral
43.mp4,9,/content/gdrive/MyDrive/work2/frame_files/43/43@second_9.jpg,Neutral
43.mp4,10,/content/gdrive/MyDrive/work2/frame_files/43/43@second_10.jpg,Neutral
43.mp4,11,/content/gdrive/MyDrive/work2/frame_files/43/43@second_11.jpg,Neutral
43.mp4,12,/content/gdrive/MyDrive/work2/frame_files/43/43@second_12.jpg,Neutral
43.mp4,13,/content/gdrive/MyDrive/work2/frame_files/43/43@second_13.jpg,Neutral
43.mp4,14,/content/gdrive/MyDrive/work2/frame_files/43/43@second_14.jpg,Neutral
43.mp4,15,/content/gdrive/MyDrive/work2/frame_files/43/43@second_15.jpg,Neutral
43.mp4,16,/content/gdrive/MyDrive/work2/frame_files/43/43@second_16.jpg,Neutral
43.mp4,17,/content/gdrive/MyDrive/work2/frame_files/43/43@second_17.jpg,Neutral
43.mp4,18,/content/gdrive/MyDrive/work2/frame_files/43/43@second_18.jpg,Neutral
43.mp4,19,/content/gdrive/MyDrive/work2/frame_files/43/43@second_19.jpg,Neutral
43.mp4,20,/content/gdrive/MyDrive/work2/frame_files/43/43@second_20.jpg,Neutral
43.mp4,21,/content/gdrive/MyDrive/work2/frame_files/43/43@second_21.jpg,Neutral
43.mp4,22,/content/gdrive/MyDrive/work2/frame_files/43/43@second_22.jpg,Neutral
43.mp4,23,/content/gdrive/MyDrive/work2/frame_files/43/43@second_23.jpg,Neutral
43.mp4,24,/content/gdrive/MyDrive/work2/frame_files/43/43@second_24.jpg,Neutral
43.mp4,25,/content/gdrive/MyDrive/work2/frame_files/43/43@second_25.jpg,Neutral
44.mp4,0,/content/gdrive/MyDrive/work2/frame_files/44/44@second_0.jpg,Neutral
44.mp4,0,/content/gdrive/MyDrive/work2/frame_files/44/44@second_0.jpg,Neutral
44.mp4,1,/content/gdrive/MyDrive/work2/frame_files/44/44@second_1.jpg,Neutral
44.mp4,2,/content/gdrive/MyDrive/work2/frame_files/44/44@second_2.jpg,Neutral
44.mp4,3,/content/gdrive/MyDrive/work2/frame_files/44/44@second_3.jpg,Neutral
44.mp4,4,/content/gdrive/MyDrive/work2/frame_files/44/44@second_4.jpg,Neutral
44.mp4,5,/content/gdrive/MyDrive/work2/frame_files/44/44@second_5.jpg,Neutral
44.mp4,6,/content/gdrive/MyDrive/work2/frame_files/44/44@second_6.jpg,Neutral
44.mp4,7,/content/gdrive/MyDrive/work2/frame_files/44/44@second_7.jpg,Neutral
44.mp4,8,/content/gdrive/MyDrive/work2/frame_files/44/44@second_8.jpg,Neutral
44.mp4,9,/content/gdrive/MyDrive/work2/frame_files/44/44@second_9.jpg,Neutral
44.mp4,10,/content/gdrive/MyDrive/work2/frame_files/44/44@second_10.jpg,Neutral
44.mp4,11,/content/gdrive/MyDrive/work2/frame_files/44/44@second_11.jpg,Neutral
44.mp4,12,/content/gdrive/MyDrive/work2/frame_files/44/44@second_12.jpg,Neutral
44.mp4,13,/content/gdrive/MyDrive/work2/frame_files/44/44@second_13.jpg,Neutral
44.mp4,14,/content/gdrive/MyDrive/work2/frame_files/44/44@second_14.jpg,Neutral
44.mp4,15,/content/gdrive/MyDrive/work2/frame_files/44/44@second_15.jpg,Neutral
44.mp4,16,/content/gdrive/MyDrive/work2/frame_files/44/44@second_16.jpg,Neutral
44.mp4,17,/content/gdrive/MyDrive/work2/frame_files/44/44@second_17.jpg,Neutral
44.mp4,18,/content/gdrive/MyDrive/work2/frame_files/44/44@second_18.jpg,Neutral
44.mp4,19,/content/gdrive/MyDrive/work2/frame_files/44/44@second_19.jpg,Neutral
44.mp4,20,/content/gdrive/MyDrive/work2/frame_files/44/44@second_20.jpg,Neutral
44.mp4,21,/content/gdrive/MyDrive/work2/frame_files/44/44@second_21.jpg,Neutral
44.mp4,22,/content/gdrive/MyDrive/work2/frame_files/44/44@second_22.jpg,Neutral
44.mp4,23,/content/gdrive/MyDrive/work2/frame_files/44/44@second_23.jpg,Neutral
44.mp4,24,/content/gdrive/MyDrive/work2/frame_files/44/44@second_24.jpg,Neutral
44.mp4,25,/content/gdrive/MyDrive/work2/frame_files/44/44@second_25.jpg,Neutral
22.mp4,0,/content/gdrive/MyDrive/work2/frame_files/22/22@second_0.jpg,Neutral
22.mp4,1,/content/gdrive/MyDrive/work2/frame_files/22/22@second_1.jpg,Neutral
22.mp4,2,/content/gdrive/MyDrive/work2/frame_files/22/22@second_2.jpg,Neutral
22.mp4,3,/content/gdrive/MyDrive/work2/frame_files/22/22@second_3.jpg,Neutral
22.mp4,4,/content/gdrive/MyDrive/work2/frame_files/22/22@second_4.jpg,Neutral
22.mp4,5,/content/gdrive/MyDrive/work2/frame_files/22/22@second_5.jpg,Neutral
22.mp4,6,/content/gdrive/MyDrive/work2/frame_files/22/22@second_6.jpg,Neutral
22.mp4,7,/content/gdrive/MyDrive/work2/frame_files/22/22@second_7.jpg,Neutral
22.mp4,8,/content/gdrive/MyDrive/work2/frame_files/22/22@second_8.jpg,Neutral
22.mp4,9,/content/gdrive/MyDrive/work2/frame_files/22/22@second_9.jpg,Neutral
22.mp4,10,/content/gdrive/MyDrive/work2/frame_files/22/22@second_10.jpg,Neutral
22.mp4,11,/content/gdrive/MyDrive/work2/frame_files/22/22@second_11.jpg,Neutral
22.mp4,12,/content/gdrive/MyDrive/work2/frame_files/22/22@second_12.jpg,Neutral
22.mp4,13,/content/gdrive/MyDrive/work2/frame_files/22/22@second_13.jpg,Neutral
22.mp4,14,/content/gdrive/MyDrive/work2/frame_files/22/22@second_14.jpg,Neutral
22.mp4,15,/content/gdrive/MyDrive/work2/frame_files/22/22@second_15.jpg,Neutral
22.mp4,16,/content/gdrive/MyDrive/work2/frame_files/22/22@second_16.jpg,Neutral
22.mp4,17,/content/gdrive/MyDrive/work2/frame_files/22/22@second_17.jpg,Neutral
22.mp4,18,/content/gdrive/MyDrive/work2/frame_files/22/22@second_18.jpg,Neutral
22.mp4,19,/content/gdrive/MyDrive/work2/frame_files/22/22@second_19.jpg,Neutral
22.mp4,20,/content/gdrive/MyDrive/work2/frame_files/22/22@second_20.jpg,Neutral
22.mp4,21,/content/gdrive/MyDrive/work2/frame_files/22/22@second_21.jpg,Neutral
22.mp4,22,/content/gdrive/MyDrive/work2/frame_files/22/22@second_22.jpg,Neutral
22.mp4,23,/content/gdrive/MyDrive/work2/frame_files/22/22@second_23.jpg,Neutral
22.mp4,24,/content/gdrive/MyDrive/work2/frame_files/22/22@second_24.jpg,Neutral
22.mp4,25,/content/gdrive/MyDrive/work2/frame_files/22/22@second_25.jpg,Neutral
22.mp4,26,/content/gdrive/MyDrive/work2/frame_files/22/22@second_26.jpg,Neutral
22.mp4,27,/content/gdrive/MyDrive/work2/frame_files/22/22@second_27.jpg,Neutral
22.mp4,28,/content/gdrive/MyDrive/work2/frame_files/22/22@second_28.jpg,Neutral
22.mp4,29,/content/gdrive/MyDrive/work2/frame_files/22/22@second_29.jpg,Neutral
22.mp4,30,/content/gdrive/MyDrive/work2/frame_files/22/22@second_30.jpg,Neutral
22.mp4,31,/content/gdrive/MyDrive/work2/frame_files/22/22@second_31.jpg,Neutral
22.mp4,32,/content/gdrive/MyDrive/work2/frame_files/22/22@second_32.jpg,Neutral
22.mp4,33,/content/gdrive/MyDrive/work2/frame_files/22/22@second_33.jpg,Neutral
22.mp4,34,/content/gdrive/MyDrive/work2/frame_files/22/22@second_34.jpg,Neutral
23.mp4,0,/content/gdrive/MyDrive/work2/frame_files/23/23@second_0.jpg,Neutral
23.mp4,1,/content/gdrive/MyDrive/work2/frame_files/23/23@second_1.jpg,Neutral
23.mp4,2,/content/gdrive/MyDrive/work2/frame_files/23/23@second_2.jpg,Neutral
23.mp4,3,/content/gdrive/MyDrive/work2/frame_files/23/23@second_3.jpg,Neutral
23.mp4,4,/content/gdrive/MyDrive/work2/frame_files/23/23@second_4.jpg,Neutral
23.mp4,5,/content/gdrive/MyDrive/work2/frame_files/23/23@second_5.jpg,Neutral
23.mp4,6,/content/gdrive/MyDrive/work2/frame_files/23/23@second_6.jpg,Neutral
23.mp4,7,/content/gdrive/MyDrive/work2/frame_files/23/23@second_7.jpg,Neutral
23.mp4,8,/content/gdrive/MyDrive/work2/frame_files/23/23@second_8.jpg,Neutral
23.mp4,9,/content/gdrive/MyDrive/work2/frame_files/23/23@second_9.jpg,Neutral
23.mp4,10,/content/gdrive/MyDrive/work2/frame_files/23/23@second_10.jpg,Neutral
23.mp4,11,/content/gdrive/MyDrive/work2/frame_files/23/23@second_11.jpg,Neutral
23.mp4,12,/content/gdrive/MyDrive/work2/frame_files/23/23@second_12.jpg,Neutral
23.mp4,13,/content/gdrive/MyDrive/work2/frame_files/23/23@second_13.jpg,Neutral
23.mp4,14,/content/gdrive/MyDrive/work2/frame_files/23/23@second_14.jpg,Neutral
23.mp4,15,/content/gdrive/MyDrive/work2/frame_files/23/23@second_15.jpg,Neutral
23.mp4,16,/content/gdrive/MyDrive/work2/frame_files/23/23@second_16.jpg,Neutral
23.mp4,17,/content/gdrive/MyDrive/work2/frame_files/23/23@second_17.jpg,Neutral
23.mp4,18,/content/gdrive/MyDrive/work2/frame_files/23/23@second_18.jpg,Neutral
23.mp4,19,/content/gdrive/MyDrive/work2/frame_files/23/23@second_19.jpg,Neutral
23.mp4,20,/content/gdrive/MyDrive/work2/frame_files/23/23@second_20.jpg,Neutral
23.mp4,21,/content/gdrive/MyDrive/work2/frame_files/23/23@second_21.jpg,Neutral
23.mp4,22,/content/gdrive/MyDrive/work2/frame_files/23/23@second_22.jpg,Neutral
23.mp4,23,/content/gdrive/MyDrive/work2/frame_files/23/23@second_23.jpg,Neutral
23.mp4,24,/content/gdrive/MyDrive/work2/frame_files/23/23@second_24.jpg,Neutral
23.mp4,25,/content/gdrive/MyDrive/work2/frame_files/23/23@second_25.jpg,Neutral
23.mp4,26,/content/gdrive/MyDrive/work2/frame_files/23/23@second_26.jpg,Neutral
23.mp4,27,/content/gdrive/MyDrive/work2/frame_files/23/23@second_27.jpg,Neutral
23.mp4,28,/content/gdrive/MyDrive/work2/frame_files/23/23@second_28.jpg,Neutral
23.mp4,29,/content/gdrive/MyDrive/work2/frame_files/23/23@second_29.jpg,Neutral
23.mp4,30,/content/gdrive/MyDrive/work2/frame_files/23/23@second_30.jpg,Neutral
23.mp4,31,/content/gdrive/MyDrive/work2/frame_files/23/23@second_31.jpg,Neutral
23.mp4,32,/content/gdrive/MyDrive/work2/frame_files/23/23@second_32.jpg,Neutral
23.mp4,33,/content/gdrive/MyDrive/work2/frame_files/23/23@second_33.jpg,Neutral
23.mp4,34,/content/gdrive/MyDrive/work2/frame_files/23/23@second_34.jpg,Neutral
23.mp4,35,/content/gdrive/MyDrive/work2/frame_files/23/23@second_35.jpg,Neutral
23.mp4,36,/content/gdrive/MyDrive/work2/frame_files/23/23@second_36.jpg,Neutral
23.mp4,37,/content/gdrive/MyDrive/work2/frame_files/23/23@second_37.jpg,Neutral
23.mp4,38,/content/gdrive/MyDrive/work2/frame_files/23/23@second_38.jpg,Neutral
23.mp4,39,/content/gdrive/MyDrive/work2/frame_files/23/23@second_39.jpg,Neutral
23.mp4,40,/content/gdrive/MyDrive/work2/frame_files/23/23@second_40.jpg,Neutral
23.mp4,41,/content/gdrive/MyDrive/work2/frame_files/23/23@second_41.jpg,Neutral
23.mp4,42,/content/gdrive/MyDrive/work2/frame_files/23/23@second_42.jpg,Neutral
23.mp4,43,/content/gdrive/MyDrive/work2/frame_files/23/23@second_43.jpg,Neutral
23.mp4,44,/content/gdrive/MyDrive/work2/frame_files/23/23@second_44.jpg,Neutral
21.mp4,0,/content/gdrive/MyDrive/work2/frame_files/21/21@second_0.jpg,Neutral
21.mp4,1,/content/gdrive/MyDrive/work2/frame_files/21/21@second_1.jpg,Neutral
21.mp4,2,/content/gdrive/MyDrive/work2/frame_files/21/21@second_2.jpg,Neutral
21.mp4,3,/content/gdrive/MyDrive/work2/frame_files/21/21@second_3.jpg,Neutral
21.mp4,4,/content/gdrive/MyDrive/work2/frame_files/21/21@second_4.jpg,Neutral
21.mp4,5,/content/gdrive/MyDrive/work2/frame_files/21/21@second_5.jpg,Neutral
21.mp4,6,/content/gdrive/MyDrive/work2/frame_files/21/21@second_6.jpg,Neutral
21.mp4,7,/content/gdrive/MyDrive/work2/frame_files/21/21@second_7.jpg,Neutral
21.mp4,8,/content/gdrive/MyDrive/work2/frame_files/21/21@second_8.jpg,Neutral
21.mp4,9,/content/gdrive/MyDrive/work2/frame_files/21/21@second_9.jpg,Neutral
21.mp4,10,/content/gdrive/MyDrive/work2/frame_files/21/21@second_10.jpg,Neutral
21.mp4,11,/content/gdrive/MyDrive/work2/frame_files/21/21@second_11.jpg,Neutral
21.mp4,12,/content/gdrive/MyDrive/work2/frame_files/21/21@second_12.jpg,Neutral
21.mp4,13,/content/gdrive/MyDrive/work2/frame_files/21/21@second_13.jpg,Neutral
21.mp4,14,/content/gdrive/MyDrive/work2/frame_files/21/21@second_14.jpg,Neutral
21.mp4,15,/content/gdrive/MyDrive/work2/frame_files/21/21@second_15.jpg,Neutral
21.mp4,16,/content/gdrive/MyDrive/work2/frame_files/21/21@second_16.jpg,Neutral
21.mp4,17,/content/gdrive/MyDrive/work2/frame_files/21/21@second_17.jpg,Neutral
21.mp4,18,/content/gdrive/MyDrive/work2/frame_files/21/21@second_18.jpg,Neutral
21.mp4,19,/content/gdrive/MyDrive/work2/frame_files/21/21@second_19.jpg,Neutral
21.mp4,20,/content/gdrive/MyDrive/work2/frame_files/21/21@second_20.jpg,Neutral
21.mp4,21,/content/gdrive/MyDrive/work2/frame_files/21/21@second_21.jpg,Neutral
21.mp4,22,/content/gdrive/MyDrive/work2/frame_files/21/21@second_22.jpg,Neutral
21.mp4,23,/content/gdrive/MyDrive/work2/frame_files/21/21@second_23.jpg,Neutral
21.mp4,24,/content/gdrive/MyDrive/work2/frame_files/21/21@second_24.jpg,Neutral
21.mp4,25,/content/gdrive/MyDrive/work2/frame_files/21/21@second_25.jpg,Neutral
21.mp4,26,/content/gdrive/MyDrive/work2/frame_files/21/21@second_26.jpg,Neutral
21.mp4,27,/content/gdrive/MyDrive/work2/frame_files/21/21@second_27.jpg,Neutral
21.mp4,28,/content/gdrive/MyDrive/work2/frame_files/21/21@second_28.jpg,Neutral
21.mp4,29,/content/gdrive/MyDrive/work2/frame_files/21/21@second_29.jpg,Neutral
21.mp4,30,/content/gdrive/MyDrive/work2/frame_files/21/21@second_30.jpg,Neutral
21.mp4,31,/content/gdrive/MyDrive/work2/frame_files/21/21@second_31.jpg,Neutral
21.mp4,32,/content/gdrive/MyDrive/work2/frame_files/21/21@second_32.jpg,Neutral
21.mp4,33,/content/gdrive/MyDrive/work2/frame_files/21/21@second_33.jpg,Neutral
21.mp4,34,/content/gdrive/MyDrive/work2/frame_files/21/21@second_34.jpg,Neutral
21.mp4,35,/content/gdrive/MyDrive/work2/frame_files/21/21@second_35.jpg,Neutral
21.mp4,36,/content/gdrive/MyDrive/work2/frame_files/21/21@second_36.jpg,Neutral
21.mp4,37,/content/gdrive/MyDrive/work2/frame_files/21/21@second_37.jpg,Neutral
21.mp4,38,/content/gdrive/MyDrive/work2/frame_files/21/21@second_38.jpg,Neutral
21.mp4,39,/content/gdrive/MyDrive/work2/frame_files/21/21@second_39.jpg,Neutral
21.mp4,40,/content/gdrive/MyDrive/work2/frame_files/21/21@second_40.jpg,Neutral
21.mp4,41,/content/gdrive/MyDrive/work2/frame_files/21/21@second_41.jpg,Neutral
21.mp4,42,/content/gdrive/MyDrive/work2/frame_files/21/21@second_42.jpg,Neutral
21.mp4,43,/content/gdrive/MyDrive/work2/frame_files/21/21@second_43.jpg,Neutral
21.mp4,44,/content/gdrive/MyDrive/work2/frame_files/21/21@second_44.jpg,Neutral
21.mp4,45,/content/gdrive/MyDrive/work2/frame_files/21/21@second_45.jpg,Neutral
21.mp4,46,/content/gdrive/MyDrive/work2/frame_files/21/21@second_46.jpg,Neutral
21.mp4,47,/content/gdrive/MyDrive/work2/frame_files/21/21@second_47.jpg,Neutral
21.mp4,48,/content/gdrive/MyDrive/work2/frame_files/21/21@second_48.jpg,Neutral
21.mp4,49,/content/gdrive/MyDrive/work2/frame_files/21/21@second_49.jpg,Neutral
21.mp4,50,/content/gdrive/MyDrive/work2/frame_files/21/21@second_50.jpg,Neutral
21.mp4,51,/content/gdrive/MyDrive/work2/frame_files/21/21@second_51.jpg,Neutral
21.mp4,52,/content/gdrive/MyDrive/work2/frame_files/21/21@second_52.jpg,Neutral
21.mp4,53,/content/gdrive/MyDrive/work2/frame_files/21/21@second_53.jpg,Neutral
21.mp4,54,/content/gdrive/MyDrive/work2/frame_files/21/21@second_54.jpg,Neutral
21.mp4,55,/content/gdrive/MyDrive/work2/frame_files/21/21@second_55.jpg,Neutral
21.mp4,56,/content/gdrive/MyDrive/work2/frame_files/21/21@second_56.jpg,Neutral
24.mp4,0,/content/gdrive/MyDrive/work2/frame_files/24/24@second_0.jpg,Neutral
24.mp4,1,/content/gdrive/MyDrive/work2/frame_files/24/24@second_1.jpg,Neutral
24.mp4,2,/content/gdrive/MyDrive/work2/frame_files/24/24@second_2.jpg,Neutral
24.mp4,3,/content/gdrive/MyDrive/work2/frame_files/24/24@second_3.jpg,Neutral
24.mp4,4,/content/gdrive/MyDrive/work2/frame_files/24/24@second_4.jpg,Neutral
24.mp4,5,/content/gdrive/MyDrive/work2/frame_files/24/24@second_5.jpg,Neutral
24.mp4,6,/content/gdrive/MyDrive/work2/frame_files/24/24@second_6.jpg,Neutral
24.mp4,7,/content/gdrive/MyDrive/work2/frame_files/24/24@second_7.jpg,Neutral
24.mp4,8,/content/gdrive/MyDrive/work2/frame_files/24/24@second_8.jpg,Neutral
24.mp4,9,/content/gdrive/MyDrive/work2/frame_files/24/24@second_9.jpg,Neutral
24.mp4,10,/content/gdrive/MyDrive/work2/frame_files/24/24@second_10.jpg,Neutral
24.mp4,11,/content/gdrive/MyDrive/work2/frame_files/24/24@second_11.jpg,Neutral
24.mp4,12,/content/gdrive/MyDrive/work2/frame_files/24/24@second_12.jpg,Neutral
24.mp4,13,/content/gdrive/MyDrive/work2/frame_files/24/24@second_13.jpg,Neutral
24.mp4,14,/content/gdrive/MyDrive/work2/frame_files/24/24@second_14.jpg,Neutral
24.mp4,15,/content/gdrive/MyDrive/work2/frame_files/24/24@second_15.jpg,Neutral
24.mp4,16,/content/gdrive/MyDrive/work2/frame_files/24/24@second_16.jpg,Neutral
24.mp4,17,/content/gdrive/MyDrive/work2/frame_files/24/24@second_17.jpg,Neutral
24.mp4,18,/content/gdrive/MyDrive/work2/frame_files/24/24@second_18.jpg,Neutral
24.mp4,19,/content/gdrive/MyDrive/work2/frame_files/24/24@second_19.jpg,Neutral
24.mp4,20,/content/gdrive/MyDrive/work2/frame_files/24/24@second_20.jpg,Neutral
24.mp4,21,/content/gdrive/MyDrive/work2/frame_files/24/24@second_21.jpg,Neutral
24.mp4,22,/content/gdrive/MyDrive/work2/frame_files/24/24@second_22.jpg,Neutral
24.mp4,23,/content/gdrive/MyDrive/work2/frame_files/24/24@second_23.jpg,Neutral
24.mp4,24,/content/gdrive/MyDrive/work2/frame_files/24/24@second_24.jpg,Neutral
24.mp4,25,/content/gdrive/MyDrive/work2/frame_files/24/24@second_25.jpg,Neutral
24.mp4,26,/content/gdrive/MyDrive/work2/frame_files/24/24@second_26.jpg,Neutral
24.mp4,27,/content/gdrive/MyDrive/work2/frame_files/24/24@second_27.jpg,Neutral
24.mp4,28,/content/gdrive/MyDrive/work2/frame_files/24/24@second_28.jpg,Neutral
24.mp4,29,/content/gdrive/MyDrive/work2/frame_files/24/24@second_29.jpg,Neutral
24.mp4,30,/content/gdrive/MyDrive/work2/frame_files/24/24@second_30.jpg,Neutral
24.mp4,31,/content/gdrive/MyDrive/work2/frame_files/24/24@second_31.jpg,Neutral
24.mp4,32,/content/gdrive/MyDrive/work2/frame_files/24/24@second_32.jpg,Neutral
24.mp4,33,/content/gdrive/MyDrive/work2/frame_files/24/24@second_33.jpg,Neutral
24.mp4,34,/content/gdrive/MyDrive/work2/frame_files/24/24@second_34.jpg,Neutral
24.mp4,35,/content/gdrive/MyDrive/work2/frame_files/24/24@second_35.jpg,Neutral
24.mp4,36,/content/gdrive/MyDrive/work2/frame_files/24/24@second_36.jpg,Neutral
24.mp4,37,/content/gdrive/MyDrive/work2/frame_files/24/24@second_37.jpg,Neutral
24.mp4,38,/content/gdrive/MyDrive/work2/frame_files/24/24@second_38.jpg,Neutral
24.mp4,39,/content/gdrive/MyDrive/work2/frame_files/24/24@second_39.jpg,Neutral
26.mp4,0,/content/gdrive/MyDrive/work2/frame_files/26/26@second_0.jpg,Neutral
26.mp4,1,/content/gdrive/MyDrive/work2/frame_files/26/26@second_1.jpg,Neutral
26.mp4,2,/content/gdrive/MyDrive/work2/frame_files/26/26@second_2.jpg,Neutral
26.mp4,3,/content/gdrive/MyDrive/work2/frame_files/26/26@second_3.jpg,Neutral
26.mp4,4,/content/gdrive/MyDrive/work2/frame_files/26/26@second_4.jpg,Neutral
26.mp4,5,/content/gdrive/MyDrive/work2/frame_files/26/26@second_5.jpg,Neutral
26.mp4,6,/content/gdrive/MyDrive/work2/frame_files/26/26@second_6.jpg,Neutral
26.mp4,7,/content/gdrive/MyDrive/work2/frame_files/26/26@second_7.jpg,Neutral
26.mp4,8,/content/gdrive/MyDrive/work2/frame_files/26/26@second_8.jpg,Neutral
26.mp4,9,/content/gdrive/MyDrive/work2/frame_files/26/26@second_9.jpg,Neutral
26.mp4,10,/content/gdrive/MyDrive/work2/frame_files/26/26@second_10.jpg,Neutral
26.mp4,11,/content/gdrive/MyDrive/work2/frame_files/26/26@second_11.jpg,Neutral
